value,percentage,datetime
688956.526,1,2021-04-30T00:00:00.000+02:00
577472.256,1,2021-05-01T00:00:00.000+02:00
559173.805,1,2021-05-02T00:00:00.000+02:00
667365.198,1,2021-05-03T00:00:00.000+02:00
689998.019,1,2021-05-04T00:00:00.000+02:00
690651.1,1,2021-05-05T00:00:00.000+02:00
689028.329,1,2021-05-06T00:00:00.000+02:00
681399.427,1,2021-05-07T00:00:00.000+02:00
612800.041,1,2021-05-08T00:00:00.000+02:00
573950.672,1,2021-05-09T00:00:00.000+02:00
672517.486,1,2021-05-10T00:00:00.000+02:00
690260.839,1,2021-05-11T00:00:00.000+02:00
696396.062,1,2021-05-12T00:00:00.000+02:00
695282.254,1,2021-05-13T00:00:00.000+02:00
688397.416,1,2021-05-14T00:00:00.000+02:00
622863.597,1,2021-05-15T00:00:00.000+02:00
580577.79,1,2021-05-16T00:00:00.000+02:00
668878.06,1,2021-05-17T00:00:00.000+02:00
696787.021,1,2021-05-18T00:00:00.000+02:00
698169.314,1,2021-05-19T00:00:00.000+02:00
697758.698,1,2021-05-20T00:00:00.000+02:00
691966.356,1,2021-05-21T00:00:00.000+02:00
621633.202,1,2021-05-22T00:00:00.000+02:00
574180.28,1,2021-05-23T00:00:00.000+02:00
659025.584,1,2021-05-24T00:00:00.000+02:00
687452.59,1,2021-05-25T00:00:00.000+02:00
692338.143,1,2021-05-26T00:00:00.000+02:00
694593.137,1,2021-05-27T00:00:00.000+02:00
687217.66,1,2021-05-28T00:00:00.000+02:00
625581.869,1,2021-05-29T00:00:00.000+02:00
579605.519,1,2021-05-30T00:00:00.000+02:00
683327.24,1,2021-05-31T00:00:00.000+02:00
696048.627,1,2021-06-01T00:00:00.000+02:00
700505.017,1,2021-06-02T00:00:00.000+02:00
698600.649,1,2021-06-03T00:00:00.000+02:00
692965.661,1,2021-06-04T00:00:00.000+02:00
622988.965,1,2021-06-05T00:00:00.000+02:00
576739.713,1,2021-06-06T00:00:00.000+02:00
687687.127,1,2021-06-07T00:00:00.000+02:00
719311.181,1,2021-06-08T00:00:00.000+02:00
727998.479,1,2021-06-09T00:00:00.000+02:00
739161.249,1,2021-06-10T00:00:00.000+02:00
732773.334,1,2021-06-11T00:00:00.000+02:00
663407.333,1,2021-06-12T00:00:00.000+02:00
616205.06,1,2021-06-13T00:00:00.000+02:00
737903.439,1,2021-06-14T00:00:00.000+02:00
759440.415,1,2021-06-15T00:00:00.000+02:00
755302.693,1,2021-06-16T00:00:00.000+02:00
732968.196,1,2021-06-17T00:00:00.000+02:00
720620.28,1,2021-06-18T00:00:00.000+02:00
646908.276,1,2021-06-19T00:00:00.000+02:00
594444.33,1,2021-06-20T00:00:00.000+02:00
695310.81,1,2021-06-21T00:00:00.000+02:00
710395.742,1,2021-06-22T00:00:00.000+02:00
701339.201,1,2021-06-23T00:00:00.000+02:00
667378.472,1,2021-06-24T00:00:00.000+02:00
694493.443,1,2021-06-25T00:00:00.000+02:00
651121.08,1,2021-06-26T00:00:00.000+02:00
606935.474,1,2021-06-27T00:00:00.000+02:00
706509.225,1,2021-06-28T00:00:00.000+02:00
727913.028,1,2021-06-29T00:00:00.000+02:00
744980.042,1,2021-06-30T00:00:00.000+02:00
745646.823,1,2021-07-01T00:00:00.000+02:00
751071.94,1,2021-07-02T00:00:00.000+02:00
686746.086,1,2021-07-03T00:00:00.000+02:00
645197.787,1,2021-07-04T00:00:00.000+02:00
756482.667,1,2021-07-05T00:00:00.000+02:00
765521.607,1,2021-07-06T00:00:00.000+02:00
749498.243,1,2021-07-07T00:00:00.000+02:00
743139.951,1,2021-07-08T00:00:00.000+02:00
749361.516,1,2021-07-09T00:00:00.000+02:00
698499.464,1,2021-07-10T00:00:00.000+02:00
662579.088,1,2021-07-11T00:00:00.000+02:00
763113.617,1,2021-07-12T00:00:00.000+02:00
739886.353,1,2021-07-13T00:00:00.000+02:00
742631.422,1,2021-07-14T00:00:00.000+02:00
749381.936,1,2021-07-15T00:00:00.000+02:00
755786.802,1,2021-07-16T00:00:00.000+02:00
703589.58,1,2021-07-17T00:00:00.000+02:00
657129.066,1,2021-07-18T00:00:00.000+02:00
770181.187,1,2021-07-19T00:00:00.000+02:00
786064.039,1,2021-07-20T00:00:00.000+02:00
796392.983,1,2021-07-21T00:00:00.000+02:00
807661.031,1,2021-07-22T00:00:00.000+02:00
801290.966,1,2021-07-23T00:00:00.000+02:00
708875.188,1,2021-07-24T00:00:00.000+02:00
647414.033,1,2021-07-25T00:00:00.000+02:00
741788.852,1,2021-07-26T00:00:00.000+02:00
764664.988,1,2021-07-27T00:00:00.000+02:00
777471.567,1,2021-07-28T00:00:00.000+02:00
786049.111,1,2021-07-29T00:00:00.000+02:00
780535.725,1,2021-07-30T00:00:00.000+02:00
688602.143,1,2021-07-31T00:00:00.000+02:00
610030.071,1,2021-08-01T00:00:00.000+02:00
692296.539,1,2021-08-02T00:00:00.000+02:00
716478.894,1,2021-08-03T00:00:00.000+02:00
726929.59,1,2021-08-04T00:00:00.000+02:00
737222.091,1,2021-08-05T00:00:00.000+02:00
733401.456,1,2021-08-06T00:00:00.000+02:00
676412.684,1,2021-08-07T00:00:00.000+02:00
615001.22,1,2021-08-08T00:00:00.000+02:00
688277.519,1,2021-08-09T00:00:00.000+02:00
712411.101,1,2021-08-10T00:00:00.000+02:00
735965.665,1,2021-08-11T00:00:00.000+02:00
755611.095,1,2021-08-12T00:00:00.000+02:00
762760.446,1,2021-08-13T00:00:00.000+02:00
734160.936,1,2021-08-14T00:00:00.000+02:00
692750.878,1,2021-08-15T00:00:00.000+02:00
734676.191,1,2021-08-16T00:00:00.000+02:00
734157.383,1,2021-08-17T00:00:00.000+02:00
729662.489,1,2021-08-18T00:00:00.000+02:00
723091.039,1,2021-08-19T00:00:00.000+02:00
723168.05,1,2021-08-20T00:00:00.000+02:00
680177.885,1,2021-08-21T00:00:00.000+02:00
642547.886,1,2021-08-22T00:00:00.000+02:00
740216.309,1,2021-08-23T00:00:00.000+02:00
749610.14,1,2021-08-24T00:00:00.000+02:00
738207.487,1,2021-08-25T00:00:00.000+02:00
746460.103,1,2021-08-26T00:00:00.000+02:00
752000.087,1,2021-08-27T00:00:00.000+02:00
680131.728,1,2021-08-28T00:00:00.000+02:00
625714.882,1,2021-08-29T00:00:00.000+02:00
722450.384,1,2021-08-30T00:00:00.000+02:00
747811.051,1,2021-08-31T00:00:00.000+02:00
746405.192,1,2021-09-01T00:00:00.000+02:00
733294.828,1,2021-09-02T00:00:00.000+02:00
731068.102,1,2021-09-03T00:00:00.000+02:00
661105.572,1,2021-09-04T00:00:00.000+02:00
625947.506,1,2021-09-05T00:00:00.000+02:00
750941.319,1,2021-09-06T00:00:00.000+02:00
778331.589,1,2021-09-07T00:00:00.000+02:00
758832.979,1,2021-09-08T00:00:00.000+02:00
759765.067,1,2021-09-09T00:00:00.000+02:00
743109.71,1,2021-09-10T00:00:00.000+02:00
664034.519,1,2021-09-11T00:00:00.000+02:00
624471.173,1,2021-09-12T00:00:00.000+02:00
730599.845,1,2021-09-13T00:00:00.000+02:00
744889.97,1,2021-09-14T00:00:00.000+02:00
740655.596,1,2021-09-15T00:00:00.000+02:00
726396.632,1,2021-09-16T00:00:00.000+02:00
714163.921,1,2021-09-17T00:00:00.000+02:00
639492.9,1,2021-09-18T00:00:00.000+02:00
588068.278,1,2021-09-19T00:00:00.000+02:00
692113.328,1,2021-09-20T00:00:00.000+02:00
696775.737,1,2021-09-21T00:00:00.000+02:00
701743.975,1,2021-09-22T00:00:00.000+02:00
704545.814,1,2021-09-23T00:00:00.000+02:00
697179.551,1,2021-09-24T00:00:00.000+02:00
631054.818,1,2021-09-25T00:00:00.000+02:00
582860.409,1,2021-09-26T00:00:00.000+02:00
686152.044,1,2021-09-27T00:00:00.000+02:00
706305.455,1,2021-09-28T00:00:00.000+02:00
710112.398,1,2021-09-29T00:00:00.000+02:00
702537.831,1,2021-09-30T00:00:00.000+02:00
692944.543,1,2021-10-01T00:00:00.000+02:00
630287.998,1,2021-10-02T00:00:00.000+02:00
585692.62,1,2021-10-03T00:00:00.000+02:00
665592.111,1,2021-10-04T00:00:00.000+02:00
681284.754,1,2021-10-05T00:00:00.000+02:00
695359.374,1,2021-10-06T00:00:00.000+02:00
689344.379,1,2021-10-07T00:00:00.000+02:00
685109.813,1,2021-10-08T00:00:00.000+02:00
612730.729,1,2021-10-09T00:00:00.000+02:00
568730.598,1,2021-10-10T00:00:00.000+02:00
615641.185,1,2021-10-11T00:00:00.000+02:00
577417.811,1,2021-10-12T00:00:00.000+02:00
668727.443,1,2021-10-13T00:00:00.000+02:00
682596.759,1,2021-10-14T00:00:00.000+02:00
681763.233,1,2021-10-15T00:00:00.000+02:00
616067.047,1,2021-10-16T00:00:00.000+02:00
573616.151,1,2021-10-17T00:00:00.000+02:00
675467.776,1,2021-10-18T00:00:00.000+02:00
692280.722,1,2021-10-19T00:00:00.000+02:00
693103.655,1,2021-10-20T00:00:00.000+02:00
688480.315,1,2021-10-21T00:00:00.000+02:00
682264.745,1,2021-10-22T00:00:00.000+02:00
612018.709,1,2021-10-23T00:00:00.000+02:00
571138.872,1,2021-10-24T00:00:00.000+02:00
670783.825,1,2021-10-25T00:00:00.000+02:00
692319.42,1,2021-10-26T00:00:00.000+02:00
689359.293,1,2021-10-27T00:00:00.000+02:00
691147.265,1,2021-10-28T00:00:00.000+02:00
692264.935,1,2021-10-29T00:00:00.000+02:00
626694.705,1,2021-10-30T00:00:00.000+02:00
597247.186,1,2021-10-31T00:00:00.000+02:00
576367.744,1,2021-11-01T00:00:00.000+01:00
674854.716,1,2021-11-02T00:00:00.000+01:00
695235.266,1,2021-11-03T00:00:00.000+01:00
705890.141,1,2021-11-04T00:00:00.000+01:00
717193.16,1,2021-11-05T00:00:00.000+01:00
655441.422,1,2021-11-06T00:00:00.000+01:00
616104.014,1,2021-11-07T00:00:00.000+01:00
716917.625,1,2021-11-08T00:00:00.000+01:00
728003.134,1,2021-11-09T00:00:00.000+01:00
737414.445,1,2021-11-10T00:00:00.000+01:00
738439.482,1,2021-11-11T00:00:00.000+01:00
731746.944,1,2021-11-12T00:00:00.000+01:00
652720.566,1,2021-11-13T00:00:00.000+01:00
612965.856,1,2021-11-14T00:00:00.000+01:00
725702.68,1,2021-11-15T00:00:00.000+01:00
748837.812,1,2021-11-16T00:00:00.000+01:00
753689.107,1,2021-11-17T00:00:00.000+01:00
755571.919,1,2021-11-18T00:00:00.000+01:00
746448.912,1,2021-11-19T00:00:00.000+01:00
674480.947,1,2021-11-20T00:00:00.000+01:00
622504.567,1,2021-11-21T00:00:00.000+01:00
744436.995,1,2021-11-22T00:00:00.000+01:00
774690.327,1,2021-11-23T00:00:00.000+01:00
786755.043,1,2021-11-24T00:00:00.000+01:00
787163.875,1,2021-11-25T00:00:00.000+01:00
781000.985,1,2021-11-26T00:00:00.000+01:00
716586.063,1,2021-11-27T00:00:00.000+01:00
685695.321,1,2021-11-28T00:00:00.000+01:00
782127.955,1,2021-11-29T00:00:00.000+01:00
788505.669,1,2021-11-30T00:00:00.000+01:00
797141.836,1,2021-12-01T00:00:00.000+01:00
800194.435,1,2021-12-02T00:00:00.000+01:00
790811.497,1,2021-12-03T00:00:00.000+01:00
711448.518,1,2021-12-04T00:00:00.000+01:00
660580.665,1,2021-12-05T00:00:00.000+01:00
667195.846,1,2021-12-06T00:00:00.000+01:00
710588.895,1,2021-12-07T00:00:00.000+01:00
684008.281,1,2021-12-08T00:00:00.000+01:00
782066.188,1,2021-12-09T00:00:00.000+01:00
776257.295,1,2021-12-10T00:00:00.000+01:00
692242.959,1,2021-12-11T00:00:00.000+01:00
644678.964,1,2021-12-12T00:00:00.000+01:00
758492.556,1,2021-12-13T00:00:00.000+01:00
783341.736,1,2021-12-14T00:00:00.000+01:00
787193.874,1,2021-12-15T00:00:00.000+01:00
792100.159,1,2021-12-16T00:00:00.000+01:00
783162.446,1,2021-12-17T00:00:00.000+01:00
706205.51,1,2021-12-18T00:00:00.000+01:00
660628.862,1,2021-12-19T00:00:00.000+01:00
771478.461,1,2021-12-20T00:00:00.000+01:00
772523.695,1,2021-12-21T00:00:00.000+01:00
757320.524,1,2021-12-22T00:00:00.000+01:00
729089.502,1,2021-12-23T00:00:00.000+01:00
637631.538,1,2021-12-24T00:00:00.000+01:00
547513.015,1,2021-12-25T00:00:00.000+01:00
582595.459,1,2021-12-26T00:00:00.000+01:00
657559.283,1,2021-12-27T00:00:00.000+01:00
663701.614,1,2021-12-28T00:00:00.000+01:00
657200.732,1,2021-12-29T00:00:00.000+01:00
653602.373,1,2021-12-30T00:00:00.000+01:00
611387.919,1,2021-12-31T00:00:00.000+01:00
