Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2020-07-10;Viernes;Comercializadores libres;625985,191;38,2;0,01;0,92;0,19;3,49;;42,81
2020-07-10;Viernes;Comercializadores libres+consumidor directo en mercado;643206,55;38,19;0,01;0,92;0,2;3,48;;42,79
2020-07-10;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;643206,55;38,19;0,01;0,92;0,2;3,48;;42,79
2020-07-11;Sábado;Todas las u.adquisición;759178,027;29,09;0,01;0,71;0,36;1,69;;31,86
2020-07-11;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;759178,027;29,09;0,01;0,71;0,36;;;30,17
2020-07-11;Sábado;Demanda agregada;651113,991;29,2;0,01;0,82;0,54;1,97;;32,54
2020-07-11;Sábado;Comercializadores de último recurso;75919,487;29,46;0,0;0,84;0,52;4,29;;35,11
2020-07-11;Sábado;Comercializadores libres;558655,269;29,17;0,01;0,82;0,54;1,71;;32,24
2020-07-11;Sábado;Comercializadores libres+consumidor directo en mercado;575194,504;29,17;0,01;0,82;0,54;1,66;;32,2
2020-07-11;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;575194,504;29,17;0,01;0,82;0,54;1,66;;32,2
2020-07-12;Domingo;Todas las u.adquisición;703416,575;28,94;-0,05;1,02;0,29;1,7;;31,9
2020-07-12;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;703416,575;28,94;-0,05;1,02;0,29;;;30,2
2020-07-12;Domingo;Demanda agregada;596058,762;29,13;-0,03;1,2;0,5;2,01;;32,8
2020-07-12;Domingo;Comercializadores de último recurso;76592,17;29,49;-0,01;1,2;0,46;4,29;;35,43
2020-07-12;Domingo;Comercializadores libres;502929,45;29,08;-0,04;1,21;0,5;1,72;;32,47
2020-07-12;Domingo;Comercializadores libres+consumidor directo en mercado;519466,592;29,07;-0,04;1,21;0,5;1,67;;32,41
2020-07-12;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;519466,592;29,07;-0,04;1,21;0,5;1,67;;32,41
2020-07-13;Lunes;Todas las u.adquisición;787380,423;34,29;-0,02;1,04;0,24;3,29;;38,85
2020-07-13;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;787380,423;34,29;-0,02;1,04;0,24;;;35,56
2020-07-13;Lunes;Demanda agregada;710598,445;34,42;-0,02;1,16;0,33;3,65;;39,53
2020-07-13;Lunes;Comercializadores de último recurso;76677,627;34,5;0,0;1,14;0,31;4,3;;40,25
2020-07-13;Lunes;Comercializadores libres;616385,477;34,42;-0,02;1,16;0,32;3,58;;39,46
2020-07-13;Lunes;Comercializadores libres+consumidor directo en mercado;633920,818;34,41;-0,02;1,16;0,33;3,57;;39,45
2020-07-13;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;633920,818;34,41;-0,02;1,16;0,33;3,57;;39,45
2020-07-14;Martes;Todas las u.adquisición;784667,196;34,05;-0,02;0,88;0,43;3,26;;38,61
2020-07-14;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;784667,196;34,05;-0,02;0,88;0,43;;;35,34
2020-07-14;Martes;Demanda agregada;718481,333;34,07;-0,02;0,97;0,5;3,56;;39,08
2020-07-14;Martes;Comercializadores de último recurso;74679,246;34,34;0,05;0,96;0,48;4,3;;40,12
2020-07-14;Martes;Comercializadores libres;625912,166;34,05;-0,02;0,97;0,5;3,49;;38,98
2020-07-14;Martes;Comercializadores libres+consumidor directo en mercado;643802,087;34,04;-0,02;0,97;0,5;3,48;;38,96
2020-07-14;Martes;Comercializadores libres+consumidor directo en mercado+exportación;643802,087;34,04;-0,02;0,97;0,5;3,48;;38,96
2020-07-15;Miércoles;Todas las u.adquisición;812768,883;31,25;0,01;0,78;0,23;3,15;;35,42
2020-07-15;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;812768,883;31,25;0,01;0,78;0,23;;;32,27
2020-07-15;Miércoles;Demanda agregada;717461,563;31,33;0,01;0,89;0,27;3,57;;36,07
2020-07-15;Miércoles;Comercializadores de último recurso;74001,83;31,65;0,0;0,88;0,22;4,3;;37,05
2020-07-15;Miércoles;Comercializadores libres;625448,985;31,31;0,01;0,89;0,27;3,49;;35,97
2020-07-15;Miércoles;Comercializadores libres+consumidor directo en mercado;643459,733;31,3;0,01;0,89;0,28;3,48;;35,95
2020-07-15;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;643833,708;31,3;0,01;0,89;0,28;3,48;;35,95
2020-07-16;Jueves;Todas las u.adquisición;811387,803;35,22;-0,01;0,81;0,32;3,17;;39,51
2020-07-16;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;811387,803;35,22;-0,01;0,81;0,32;;;36,34
2020-07-16;Jueves;Demanda agregada;721806,5;35,3;-0,01;0,92;0,36;3,56;;40,13
2020-07-16;Jueves;Comercializadores de último recurso;75401,391;35,55;0,0;0,94;0,34;4,3;;41,12
2020-07-16;Jueves;Comercializadores libres;628384,511;35,29;-0,01;0,91;0,36;3,49;;40,03
2020-07-16;Jueves;Comercializadores libres+consumidor directo en mercado;646405,109;35,27;-0,01;0,91;0,37;3,47;;40,02
2020-07-16;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;647373,023;35,27;-0,01;0,91;0,36;3,47;;40,01
2020-07-17;Viernes;Todas las u.adquisición;829293,019;32,43;0,04;0,98;0,29;3,09;;36,82
2020-07-17;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;829293,019;32,43;0,04;0,98;0,29;;;33,74
2020-07-17;Viernes;Demanda agregada;718795,277;32,46;0,04;1,13;0,34;3,56;;37,53
2020-07-17;Viernes;Comercializadores de último recurso;76062,135;32,87;0,02;1,13;0,27;4,3;;38,59
2020-07-17;Viernes;Comercializadores libres;624766,535;32,42;0,04;1,13;0,35;3,48;;37,42
2020-07-17;Viernes;Comercializadores libres+consumidor directo en mercado;642733,142;32,41;0,04;1,13;0,35;3,47;;37,4
2020-07-17;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;644396,136;32,41;0,04;1,13;0,35;3,46;;37,4
2020-07-18;Sábado;Todas las u.adquisición;728511,15;30,9;-0,01;1,4;0,35;1,75;;34,38
2020-07-18;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;728511,15;30,9;-0,01;1,4;0,35;;;32,64
2020-07-18;Sábado;Demanda agregada;649231,31;31,07;-0,02;1,57;0,37;1,96;;34,96
2020-07-18;Sábado;Comercializadores de último recurso;76139,485;31,51;0,0;1,57;0,33;4,29;;37,7
2020-07-18;Sábado;Comercializadores libres;555669,623;31,01;-0,02;1,57;0,37;1,7;;34,65
2020-07-18;Sábado;Comercializadores libres+consumidor directo en mercado;573091,825;31,01;-0,02;1,57;0,38;1,65;;34,59
2020-07-18;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;575592,349;31,02;-0,02;1,57;0,38;1,64;;34,59
2020-07-19;Domingo;Todas las u.adquisición;698691,664;30,38;0,0;1,26;0,32;1,76;;33,73
2020-07-19;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;698691,664;30,38;0,0;1,26;0,32;;;31,97
2020-07-19;Domingo;Demanda agregada;607024,232;30,62;-0,01;1,45;0,35;2,02;;34,44
2020-07-19;Domingo;Comercializadores de último recurso;78661,123;30,79;0,0;1,43;0,3;4,29;;36,81
2020-07-19;Domingo;Comercializadores libres;511403,565;30,6;-0,01;1,46;0,36;1,74;;34,14
2020-07-19;Domingo;Comercializadores libres+consumidor directo en mercado;528363,109;30,6;-0,01;1,46;0,36;1,69;;34,09
2020-07-19;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;533360,101;30,6;0,0;1,44;0,36;1,67;;34,07
2020-07-20;Lunes;Todas las u.adquisición;806162,489;36,03;0,01;0,56;0,29;3,29;;40,19
2020-07-20;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;806162,489;36,03;0,01;0,56;0,29;;;36,89
2020-07-20;Lunes;Demanda agregada;726693,397;36,18;0,0;0,62;0,33;3,66;;40,79
2020-07-20;Lunes;Comercializadores de último recurso;80584,305;36,31;0,01;0,62;0,28;4,31;;41,51
2020-07-20;Lunes;Comercializadores libres;628061,641;36,18;0,0;0,62;0,33;3,59;;40,72
2020-07-20;Lunes;Comercializadores libres+consumidor directo en mercado;646109,092;36,16;0,0;0,63;0,33;3,57;;40,7
2020-07-20;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;650057,154;36,16;0,01;0,62;0,33;3,55;;40,68
2020-07-21;Martes;Todas las u.adquisición;812194,499;36,49;-0,01;0,51;0,32;3,29;;40,61
2020-07-21;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;812194,499;36,49;-0,01;0,51;0,32;;;37,32
2020-07-21;Martes;Demanda agregada;742849,305;36,61;0,0;0,57;0,36;3,59;;41,13
2020-07-21;Martes;Comercializadores de último recurso;79735,236;36,81;0,0;0,56;0,36;4,3;;42,04
2020-07-21;Martes;Comercializadores libres;644102,229;36,6;0,0;0,57;0,36;3,52;;41,05
2020-07-21;Martes;Comercializadores libres+consumidor directo en mercado;663114,069;36,58;0,0;0,57;0,36;3,51;;41,02
2020-07-21;Martes;Comercializadores libres+consumidor directo en mercado+exportación;665407,989;36,59;-0,01;0,57;0,36;3,5;;41,01
2020-07-22;Miércoles;Todas las u.adquisición;794729,143;40,94;-0,01;0,52;0,17;3,31;;44,92
2020-07-22;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;794729,143;40,94;-0,01;0,52;0,17;;;41,62
2020-07-22;Miércoles;Demanda agregada;733565,867;40,94;-0,01;0,56;0,22;3,58;;45,29
2020-07-22;Miércoles;Comercializadores de último recurso;77377,529;40,96;0,0;0,56;0,2;4,3;;46,03
2020-07-22;Miércoles;Comercializadores libres;637596,22;40,94;-0,02;0,56;0,22;3,51;;45,22
2020-07-22;Miércoles;Comercializadores libres+consumidor directo en mercado;656188,338;40,94;-0,02;0,56;0,22;3,5;;45,21
2020-07-22;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;659253,721;40,94;-0,01;0,56;0,22;3,48;;45,19
2020-07-23;Jueves;Todas las u.adquisición;794795,098;42,19;-0,03;0,86;0,28;3,37;;46,68
2020-07-23;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;794795,098;42,19;-0,03;0,86;0,28;;;43,3
2020-07-23;Jueves;Demanda agregada;745792,871;42,19;-0,03;0,92;0,31;3,6;;46,99
2020-07-23;Jueves;Comercializadores de último recurso;79980,69;42,2;0,0;0,91;0,28;4,31;;47,69
2020-07-23;Jueves;Comercializadores libres;647044,953;42,19;-0,03;0,92;0,31;3,52;;46,92
2020-07-23;Jueves;Comercializadores libres+consumidor directo en mercado;665812,181;42,19;-0,03;0,92;0,31;3,51;;46,9
2020-07-23;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;667441,524;42,19;-0,03;0,92;0,31;3,5;;46,89
2020-07-24;Viernes;Todas las u.adquisición;799070,903;36,55;-0,01;0,92;0,21;3,34;;41,02
2020-07-24;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;799070,903;36,55;-0,01;0,92;0,21;;;37,68
2020-07-24;Viernes;Demanda agregada;744679,04;36,61;-0,01;0,99;0,23;3,58;;41,4
2020-07-24;Viernes;Comercializadores de último recurso;81637,288;36,74;0,0;0,97;0,2;4,31;;42,23
2020-07-24;Viernes;Comercializadores libres;644412,427;36,61;-0,01;0,99;0,23;3,51;;41,32
2020-07-24;Viernes;Comercializadores libres+consumidor directo en mercado;663041,752;36,59;-0,01;0,99;0,24;3,5;;41,3
2020-07-24;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;663191,824;36,59;-0,01;0,99;0,24;3,5;;41,3
2020-07-25;Sábado;Todas las u.adquisición;714965,083;33,25;-0,01;1,2;0,4;1,88;;36,72
2020-07-25;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;714965,083;33,25;-0,01;1,2;0,4;;;34,84
2020-07-25;Sábado;Demanda agregada;661580,425;33,27;-0,02;1,3;0,41;2,03;;36,99
2020-07-25;Sábado;Comercializadores de último recurso;81493,037;33,08;0,0;1,28;0,34;4,3;;39,01
2020-07-25;Sábado;Comercializadores libres;563333,665;33,3;-0,02;1,3;0,42;1,76;;36,76
2020-07-25;Sábado;Comercializadores libres+consumidor directo en mercado;580087,388;33,3;-0,02;1,3;0,42;1,71;;36,71
2020-07-25;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;583242,956;33,29;-0,01;1,29;0,42;1,7;;36,7
2020-07-26;Domingo;Todas las u.adquisición;685615,777;29,94;0,02;1,82;0,29;1,9;;33,96
2020-07-26;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;685615,777;29,94;0,02;1,82;0,29;;;32,06
2020-07-26;Domingo;Demanda agregada;623957,819;30,03;0,01;2,0;0,33;2,09;;34,46
2020-07-26;Domingo;Comercializadores de último recurso;84371,623;30,28;0,01;1,88;0,24;4,3;;36,71
2020-07-26;Domingo;Comercializadores libres;523169,823;30,0;0,01;2,01;0,35;1,8;;34,16
2020-07-26;Domingo;Comercializadores libres+consumidor directo en mercado;539586,196;29,99;0,01;2,02;0,35;1,74;;34,1
2020-07-26;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;540788,8;30,01;0,01;2,01;0,35;1,74;;34,12
2020-07-27;Lunes;Todas las u.adquisición;787212,33;38,46;-0,03;1,22;0,34;3,5;;43,48
2020-07-27;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;787212,33;38,46;-0,03;1,22;0,34;;;39,98
2020-07-27;Lunes;Demanda agregada;748560,162;38,48;-0,04;1,28;0,36;3,68;;43,76
2020-07-27;Lunes;Comercializadores de último recurso;87125,58;38,48;0,0;1,27;0,35;4,32;;44,41
2020-07-27;Lunes;Comercializadores libres;643841,353;38,49;-0,04;1,28;0,36;3,6;;43,68
2020-07-27;Lunes;Comercializadores libres+consumidor directo en mercado;661434,582;38,48;-0,04;1,28;0,36;3,59;;43,67
2020-07-27;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;666837,661;38,48;-0,04;1,27;0,35;3,56;;43,63
2020-07-28;Martes;Todas las u.adquisición;817064,01;36,27;0,01;1,01;0,27;3,39;;40,95
2020-07-28;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;817064,01;36,27;0,01;1,01;0,27;;;37,56
2020-07-28;Martes;Demanda agregada;767680,109;36,28;0,01;1,07;0,29;3,61;;41,26
2020-07-28;Martes;Comercializadores de último recurso;86998,687;36,35;0,01;1,03;0,28;4,31;;41,99
2020-07-28;Martes;Comercializadores libres;662772,746;36,29;0,01;1,08;0,29;3,53;;41,19
2020-07-28;Martes;Comercializadores libres+consumidor directo en mercado;680681,422;36,28;0,01;1,08;0,29;3,52;;41,17
2020-07-28;Martes;Comercializadores libres+consumidor directo en mercado+exportación;682277,288;36,28;0,01;1,08;0,29;3,51;;41,16
2020-07-29;Miércoles;Todas las u.adquisición;832433,834;38,25;0,01;1,3;0,24;3,34;;43,14
2020-07-29;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;832433,834;38,25;0,01;1,3;0,24;;;39,8
2020-07-29;Miércoles;Demanda agregada;770624,681;38,35;0,01;1,4;0,26;3,6;;43,63
2020-07-29;Miércoles;Comercializadores de último recurso;87235,374;38,67;0,01;1,45;0,24;4,31;;44,69
2020-07-29;Miércoles;Comercializadores libres;666284,573;38,33;0,01;1,4;0,27;3,52;;43,53
2020-07-29;Miércoles;Comercializadores libres+consumidor directo en mercado;683389,307;38,31;0,01;1,4;0,27;3,51;;43,5
2020-07-29;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;683489,693;38,31;0,01;1,4;0,27;3,51;;43,5
2020-07-30;Jueves;Todas las u.adquisición;839789,568;40,83;0,0;1,8;0,14;3,35;;46,11
2020-07-30;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;839789,568;40,83;0,0;1,8;0,14;;;42,77
2020-07-30;Jueves;Demanda agregada;777882,869;40,8;0,0;1,95;0,27;3,61;;46,63
2020-07-30;Jueves;Comercializadores de último recurso;89468,718;41,05;0,05;1,98;0,1;4,32;;47,5
2020-07-30;Jueves;Comercializadores libres;671440,719;40,78;-0,01;1,94;0,29;3,53;;46,53
2020-07-30;Jueves;Comercializadores libres+consumidor directo en mercado;688414,151;40,77;-0,01;1,94;0,29;3,52;;46,52
2020-07-30;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;688414,151;40,77;-0,01;1,94;0,29;3,52;;46,52
2020-07-31;Viernes;Todas las u.adquisición;813923,519;42,47;-0,01;1,9;0,18;3,37;;47,91
2020-07-31;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;813923,519;42,47;-0,01;1,9;0,18;;;44,54
2020-07-31;Viernes;Demanda agregada;762408,88;42,43;-0,01;2,03;0,2;3,6;;48,25
2020-07-31;Viernes;Comercializadores de último recurso;89638,06;42,64;0,0;2,05;0,15;4,32;;49,16
2020-07-31;Viernes;Comercializadores libres;656320,835;42,42;-0,01;2,03;0,2;3,52;;48,14
2020-07-31;Viernes;Comercializadores libres+consumidor directo en mercado;672770,82;42,41;-0,01;2,02;0,2;3,51;;48,13
2020-07-31;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;672770,82;42,41;-0,01;2,02;0,2;3,51;;48,13
2020-08-01;Sábado;Todas las u.adquisición;741102,878;33,71;-0,01;1,22;0,25;1,97;;37,15
2020-08-01;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;741102,878;33,71;-0,01;1,22;0,25;;;35,18
2020-08-01;Sábado;Demanda agregada;692547,37;33,71;-0,01;1,31;0,27;2,11;;37,39
2020-08-01;Sábado;Comercializadores de último recurso;90095,441;33,92;0,0;1,33;0,21;4,3;;39,77
2020-08-01;Sábado;Comercializadores libres;586652,043;33,68;-0,01;1,31;0,28;1,83;;37,09
2020-08-01;Sábado;Comercializadores libres+consumidor directo en mercado;602451,929;33,68;-0,01;1,3;0,28;1,79;;37,04
2020-08-01;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;602451,929;33,68;-0,01;1,3;0,28;1,79;;37,04
2020-08-02;Domingo;Todas las u.adquisición;744873,095;28,58;0,0;1,65;0,38;1,8;;32,41
2020-08-02;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;744873,095;28,58;0,0;1,65;0,38;;;30,61
2020-08-02;Domingo;Demanda agregada;631040,012;28,75;0,0;1,95;0,48;2,12;;33,3
2020-08-02;Domingo;Comercializadores de último recurso;87623,635;28,85;0,0;1,94;0,39;4,3;;35,47
2020-08-02;Domingo;Comercializadores libres;527963,849;28,74;0,0;1,95;0,49;1,82;;33,0
2020-08-02;Domingo;Comercializadores libres+consumidor directo en mercado;543416,377;28,74;0,0;1,95;0,49;1,77;;32,95
2020-08-02;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;543416,377;28,74;0,0;1,95;0,49;1,77;;32,95
2020-08-03;Lunes;Todas las u.adquisición;779981,371;37,18;-0,01;1,41;0,33;2,0;;40,92
2020-08-03;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;779981,371;37,18;-0,01;1,41;0,33;;;38,92
2020-08-03;Lunes;Demanda agregada;701726,862;37,19;-0,01;1,65;0,44;2,23;;41,5
2020-08-03;Lunes;Comercializadores de último recurso;80609,572;37,09;0,0;1,66;0,39;4,3;;43,44
2020-08-03;Lunes;Comercializadores libres;604120,513;37,22;-0,02;1,65;0,45;2,01;;41,31
2020-08-03;Lunes;Comercializadores libres+consumidor directo en mercado;621117,29;37,21;-0,01;1,65;0,44;1,96;;41,25
2020-08-03;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;621893,702;37,21;-0,01;1,65;0,44;1,96;;41,24
2020-08-04;Martes;Todas las u.adquisición;771376,593;35,73;0,03;1,6;0,18;2,0;;39,53
2020-08-04;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;771376,593;35,73;0,03;1,6;0,18;;;37,53
2020-08-04;Martes;Demanda agregada;706715,496;35,8;0,03;1,74;0,21;2,18;;39,97
2020-08-04;Martes;Comercializadores de último recurso;78539,28;35,92;0,04;1,73;0,11;4,29;;42,1
2020-08-04;Martes;Comercializadores libres;610861,907;35,8;0,03;1,74;0,22;1,97;;39,77
2020-08-04;Martes;Comercializadores libres+consumidor directo en mercado;628176,216;35,79;0,03;1,74;0,23;1,92;;39,71
2020-08-04;Martes;Comercializadores libres+consumidor directo en mercado+exportación;629744,445;35,79;0,03;1,74;0,22;1,91;;39,7
2020-08-05;Miércoles;Todas las u.adquisición;769503,585;36,76;0,0;1,13;0,28;2,05;;40,23
2020-08-05;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;769503,585;36,76;0,0;1,13;0,28;;;38,17
2020-08-05;Miércoles;Demanda agregada;719379,68;36,82;0,0;1,21;0,27;2,2;;40,49
2020-08-05;Miércoles;Comercializadores de último recurso;80681,645;37,06;0,0;1,2;0,32;4,3;;42,88
2020-08-05;Miércoles;Comercializadores libres;621192,729;36,8;0,0;1,21;0,26;1,98;;40,25
2020-08-05;Miércoles;Comercializadores libres+consumidor directo en mercado;638698,035;36,79;0,0;1,21;0,26;1,93;;40,19
2020-08-05;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;639702,441;36,79;0,0;1,21;0,26;1,93;;40,19
2020-08-06;Jueves;Todas las u.adquisición;791750,413;37,75;-0,02;1,29;0,18;2,06;;41,25
2020-08-06;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;791750,413;37,75;-0,02;1,29;0,18;;;39,19
2020-08-06;Jueves;Demanda agregada;731568,014;37,79;-0,02;1,39;0,18;2,23;;41,56
2020-08-06;Jueves;Comercializadores de último recurso;83625,268;38,08;0,0;1,38;0,13;4,31;;43,9
2020-08-06;Jueves;Comercializadores libres;630064,572;37,76;-0,02;1,39;0,18;2,01;;41,32
2020-08-06;Jueves;Comercializadores libres+consumidor directo en mercado;647942,746;37,75;-0,02;1,4;0,18;1,96;;41,26
2020-08-06;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;648958,449;37,75;-0,02;1,39;0,18;1,96;;41,26
2020-08-07;Viernes;Todas las u.adquisición;781587,959;39,01;-0,02;1,05;0,14;2,09;;42,28
2020-08-07;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;781587,959;39,01;-0,02;1,05;0,14;;;40,19
2020-08-07;Viernes;Demanda agregada;730558,654;39,04;-0,02;1,12;0,16;2,24;;42,54
2020-08-07;Viernes;Comercializadores de último recurso;84637,122;39,29;0,0;1,1;0,13;4,31;;44,82
2020-08-07;Viernes;Comercializadores libres;628959,334;39,02;-0,02;1,12;0,16;2,02;;42,3
2020-08-07;Viernes;Comercializadores libres+consumidor directo en mercado;645921,532;39,0;-0,02;1,12;0,16;1,97;;42,24
2020-08-07;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;646736,97;39,01;-0,02;1,12;0,16;1,96;;42,23
2020-08-08;Sábado;Todas las u.adquisición;724422,901;36,77;-0,03;1,11;0,3;1,89;;40,04
2020-08-08;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;724422,901;36,77;-0,03;1,11;0,3;;;38,15
2020-08-08;Sábado;Demanda agregada;658062,678;36,79;-0,04;1,23;0,34;2,09;;40,41
2020-08-08;Sábado;Comercializadores de último recurso;83382,485;36,73;0,0;1,24;0,32;4,3;;42,59
2020-08-08;Sábado;Comercializadores libres;558833,546;36,79;-0,04;1,23;0,34;1,81;;40,13
2020-08-08;Sábado;Comercializadores libres+consumidor directo en mercado;574680,193;36,8;-0,04;1,23;0,35;1,76;;40,09
2020-08-08;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;575543,9;36,8;-0,04;1,22;0,35;1,76;;40,08
2020-08-09;Domingo;Todas las u.adquisición;682486,381;34,47;-0,01;1,2;0,37;1,93;;37,97
2020-08-09;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;682486,381;34,47;-0,01;1,2;0,37;;;36,04
2020-08-09;Domingo;Demanda agregada;616682,7;34,64;-0,01;1,33;0,41;2,14;;38,52
2020-08-09;Domingo;Comercializadores de último recurso;85283,811;34,66;0,0;1,35;0,32;4,3;;40,63
2020-08-09;Domingo;Comercializadores libres;515420,209;34,64;-0,01;1,33;0,42;1,85;;38,23
2020-08-09;Domingo;Comercializadores libres+consumidor directo en mercado;531398,889;34,64;-0,01;1,33;0,43;1,79;;38,18
2020-08-09;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;532152,707;34,64;-0,01;1,33;0,43;1,79;;38,17
2020-08-10;Lunes;Todas las u.adquisición;745056,865;38,66;-0,02;0,89;0,28;2,11;;41,92
2020-08-10;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;745056,865;38,66;-0,02;0,89;0,28;;;39,81
2020-08-10;Lunes;Demanda agregada;692398,195;38,7;-0,02;0,96;0,31;2,27;;42,22
2020-08-10;Lunes;Comercializadores de último recurso;82473,642;38,73;0,01;0,95;0,42;4,3;;44,4
2020-08-10;Lunes;Comercializadores libres;593293,632;38,71;-0,02;0,96;0,29;2,05;;41,99
2020-08-10;Lunes;Comercializadores libres+consumidor directo en mercado;609924,553;38,69;-0,02;0,96;0,29;1,99;;41,92
2020-08-10;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;610686,587;38,69;-0,02;0,96;0,29;1,99;;41,92
2020-08-11;Martes;Todas las u.adquisición;755666,49;39,29;-0,01;1,18;0,28;2,01;;42,75
2020-08-11;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;755666,49;39,29;-0,01;1,18;0,28;;;40,74
2020-08-11;Martes;Demanda agregada;688340,497;39,26;-0,01;1,3;0,36;2,2;;43,11
2020-08-11;Martes;Comercializadores de último recurso;78403,809;39,41;0,04;1,33;0,42;4,29;;45,49
2020-08-11;Martes;Comercializadores libres;593706,196;39,25;-0,02;1,29;0,35;1,99;;42,86
2020-08-11;Martes;Comercializadores libres+consumidor directo en mercado;609936,688;39,24;-0,02;1,29;0,35;1,94;;42,81
2020-08-11;Martes;Comercializadores libres+consumidor directo en mercado+exportación;611342,651;39,24;-0,02;1,29;0,35;1,93;;42,8
2020-08-12;Miércoles;Todas las u.adquisición;731763,773;39,66;-0,02;1,28;0,23;1,99;;43,13
2020-08-12;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;731763,773;39,66;-0,02;1,28;0,23;;;41,14
2020-08-12;Miércoles;Demanda agregada;666329,611;39,68;-0,02;1,41;0,31;2,18;;43,57
2020-08-12;Miércoles;Comercializadores de último recurso;73804,2;39,89;0,01;1,41;0,35;4,29;;45,96
2020-08-12;Miércoles;Comercializadores libres;576264,342;39,66;-0,03;1,41;0,3;1,97;;43,32
2020-08-12;Miércoles;Comercializadores libres+consumidor directo en mercado;592525,411;39,65;-0,03;1,42;0,31;1,92;;43,27
2020-08-12;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;593273,067;39,65;-0,03;1,41;0,31;1,92;;43,26
2020-08-13;Jueves;Todas las u.adquisición;725175,739;40,76;-0,04;1,55;0,31;2,01;;44,59
2020-08-13;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;725175,739;40,76;-0,04;1,55;0,31;;;42,58
2020-08-13;Jueves;Demanda agregada;669686,488;40,72;-0,04;1,68;0,34;2,18;;44,87
2020-08-13;Jueves;Comercializadores de último recurso;73798,096;40,84;0,03;1,74;0,33;4,29;;47,23
