Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2019-06-30;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;674306,898;46,78;-0,05;0,94;0,61;;0,73;49,02
2019-06-30;Domingo;Demanda agregada;652696,722;46,81;-0,04;0,97;0,63;2,0;0,75;51,12
2019-06-30;Domingo;Comercializadores de último recurso;77963,977;46,94;0,0;0,95;0,81;4,3;0,75;53,75
2019-06-30;Domingo;Comercializadores libres;559376,454;46,8;-0,05;0,97;0,61;1,73;0,75;50,81
2019-06-30;Domingo;Comercializadores libres+consumidor directo en mercado;574732,745;46,79;-0,05;0,97;0,6;1,69;0,75;50,76
2019-06-30;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;574732,745;46,79;-0,05;0,97;0,6;1,69;0,75;50,76
2019-07-01;Lunes;Todas las u.adquisición;778988,193;48,71;0,01;0,68;0,47;3,58;0,67;54,12
2019-07-01;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;778988,193;48,71;0,01;0,68;0,47;;0,67;50,54
2019-07-01;Lunes;Demanda agregada;755731,511;48,76;0,01;0,7;0,44;3,69;0,69;54,28
2019-07-01;Lunes;Comercializadores de último recurso;75582,355;48,8;0,0;0,69;0,42;4,33;0,69;54,93
2019-07-01;Lunes;Comercializadores libres;664247,29;48,76;0,01;0,7;0,44;3,63;0,69;54,23
2019-07-01;Lunes;Comercializadores libres+consumidor directo en mercado;680149,156;48,76;0,01;0,71;0,44;3,61;0,69;54,21
2019-07-01;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;680149,156;48,76;0,01;0,71;0,44;3,61;0,69;54,21
2019-07-02;Martes;Todas las u.adquisición;793456,559;49,25;0,01;0,57;0,34;3,52;0,66;54,36
2019-07-02;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;793456,559;49,25;0,01;0,57;0,34;;0,66;50,84
2019-07-02;Martes;Demanda agregada;768061,577;49,34;0,02;0,59;0,35;3,64;0,69;54,62
2019-07-02;Martes;Comercializadores de último recurso;73483,743;49,54;0,0;0,58;0,32;4,33;0,69;55,44
2019-07-02;Martes;Comercializadores libres;677688,86;49,33;0,02;0,59;0,36;3,57;0,69;54,55
2019-07-02;Martes;Comercializadores libres+consumidor directo en mercado;694577,834;49,32;0,02;0,59;0,36;3,56;0,69;54,54
2019-07-02;Martes;Comercializadores libres+consumidor directo en mercado+exportación;694577,834;49,32;0,02;0,59;0,36;3,56;0,69;54,54
2019-07-03;Miércoles;Todas las u.adquisición;780807,291;51,34;0,03;0,55;0,44;3,56;0,67;56,59
2019-07-03;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;780807,291;51,34;0,03;0,55;0,44;;0,67;53,04
2019-07-03;Miércoles;Demanda agregada;765210,974;51,4;0,03;0,56;0,44;3,63;0,69;56,75
2019-07-03;Miércoles;Comercializadores de último recurso;72715,911;51,59;0,0;0,55;0,37;4,32;0,69;57,52
2019-07-03;Miércoles;Comercializadores libres;675317,442;51,4;0,03;0,57;0,44;3,57;0,69;56,68
2019-07-03;Miércoles;Comercializadores libres+consumidor directo en mercado;692495,063;51,38;0,03;0,57;0,44;3,56;0,69;56,67
2019-07-03;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;692509,525;51,38;0,03;0,57;0,44;3,56;0,69;56,67
2019-07-04;Jueves;Todas las u.adquisición;780466,505;53,32;0,03;0,81;0,21;3,55;0,67;58,59
2019-07-04;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;780466,505;53,32;0,03;0,81;0,21;;0,67;55,04
2019-07-04;Jueves;Demanda agregada;763300,31;53,34;0,03;0,83;0,19;3,63;0,69;58,7
2019-07-04;Jueves;Comercializadores de último recurso;71859,868;53,46;0,03;0,82;0,14;4,32;0,69;59,46
2019-07-04;Jueves;Comercializadores libres;674375,706;53,34;0,03;0,83;0,2;3,56;0,69;58,64
2019-07-04;Jueves;Comercializadores libres+consumidor directo en mercado;691440,442;53,33;0,02;0,83;0,2;3,55;0,69;58,63
2019-07-04;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;691440,442;53,33;0,02;0,83;0,2;3,55;0,69;58,63
2019-07-05;Viernes;Todas las u.adquisición;780731,717;56,09;0,02;0,68;0,31;3,55;0,67;61,31
2019-07-05;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;780731,717;56,09;0,02;0,68;0,31;;0,67;57,77
2019-07-05;Viernes;Demanda agregada;765029,409;56,09;0,02;0,7;0,31;3,62;0,69;61,42
2019-07-05;Viernes;Comercializadores de último recurso;72385,364;56,09;0,03;0,69;0,25;4,32;0,69;62,06
2019-07-05;Viernes;Comercializadores libres;675658,398;56,09;0,02;0,7;0,31;3,56;0,69;61,37
2019-07-05;Viernes;Comercializadores libres+consumidor directo en mercado;692644,045;56,09;0,02;0,7;0,32;3,55;0,69;61,36
2019-07-05;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;692644,045;56,09;0,02;0,7;0,32;3,55;0,69;61,36
2019-07-06;Sábado;Todas las u.adquisición;704521,193;51,66;-0,01;0,52;0,34;1,89;0,67;55,07
2019-07-06;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;704521,193;51,66;-0,01;0,52;0,34;;0,67;53,19
2019-07-06;Sábado;Demanda agregada;689268,761;51,68;-0,01;0,53;0,34;1,93;0,69;55,17
2019-07-06;Sábado;Comercializadores de último recurso;72546,025;51,55;0,0;0,53;0,31;4,29;0,69;57,36
2019-07-06;Sábado;Comercializadores libres;600921,49;51,69;-0,01;0,53;0,35;1,69;0,69;54,94
2019-07-06;Sábado;Comercializadores libres+consumidor directo en mercado;616722,736;51,7;-0,01;0,53;0,35;1,65;0,69;54,91
2019-07-06;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;616722,736;51,7;-0,01;0,53;0,35;1,65;0,69;54,91
2019-07-07;Domingo;Todas las u.adquisición;672856,427;49,71;-0,05;0,74;0,31;1,87;0,65;53,24
2019-07-07;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;672856,427;49,71;-0,05;0,74;0,31;;0,65;51,36
2019-07-07;Domingo;Demanda agregada;639012,862;49,73;-0,05;0,78;0,33;1,97;0,69;53,46
2019-07-07;Domingo;Comercializadores de último recurso;73838,636;49,87;-0,01;0,77;0,25;4,3;0,69;55,86
2019-07-07;Domingo;Comercializadores libres;549861,064;49,72;-0,05;0,79;0,34;1,71;0,69;53,19
2019-07-07;Domingo;Comercializadores libres+consumidor directo en mercado;565174,226;49,72;-0,05;0,79;0,34;1,67;0,69;53,15
2019-07-07;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;565174,226;49,72;-0,05;0,79;0,34;1,67;0,69;53,15
2019-07-08;Lunes;Todas las u.adquisición;769961,322;51,72;0,0;0,34;0,22;3,48;0,65;56,42
2019-07-08;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;769961,322;51,72;0,0;0,34;0,22;;0,65;52,94
2019-07-08;Lunes;Demanda agregada;731991,163;51,89;0,0;0,36;0,43;3,66;0,69;57,03
2019-07-08;Lunes;Comercializadores de último recurso;69443,697;51,92;0,01;0,35;0,57;4,32;0,69;57,86
2019-07-08;Lunes;Comercializadores libres;646024,728;51,91;0,0;0,36;0,41;3,6;0,69;56,97
2019-07-08;Lunes;Comercializadores libres+consumidor directo en mercado;662547,466;51,89;0,0;0,36;0,42;3,59;0,69;56,94
2019-07-08;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;662547,466;51,89;0,0;0,36;0,42;3,59;0,69;56,94
2019-07-09;Martes;Todas las u.adquisición;758223,215;52,71;0,0;0,56;0,19;3,48;0,66;57,6
2019-07-09;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;758223,215;52,71;0,0;0,56;0,19;;0,66;54,12
2019-07-09;Martes;Demanda agregada;730809,699;52,72;0,0;0,58;0,26;3,61;0,69;57,86
2019-07-09;Martes;Comercializadores de último recurso;66918,116;52,79;0,07;0,58;0,39;4,31;0,69;58,82
2019-07-09;Martes;Comercializadores libres;646941,85;52,72;0,0;0,58;0,24;3,55;0,69;57,78
2019-07-09;Martes;Comercializadores libres+consumidor directo en mercado;663891,583;52,72;-0,01;0,58;0,25;3,54;0,69;57,76
2019-07-09;Martes;Comercializadores libres+consumidor directo en mercado+exportación;663891,583;52,72;-0,01;0,58;0,25;3,54;0,69;57,76
2019-07-10;Miércoles;Todas las u.adquisición;759212,564;51,91;0,0;0,58;0,13;3,53;0,67;56,82
2019-07-10;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;759212,564;51,91;0,0;0,58;0,13;;0,67;53,29
2019-07-10;Miércoles;Demanda agregada;742233,402;51,99;0,0;0,59;0,13;3,61;0,69;57,02
2019-07-10;Miércoles;Comercializadores de último recurso;68153,101;52,27;0,0;0,58;0,12;4,32;0,69;57,97
2019-07-10;Miércoles;Comercializadores libres;656663,249;51,98;0,0;0,6;0,13;3,55;0,69;56,95
2019-07-10;Miércoles;Comercializadores libres+consumidor directo en mercado;674080,301;51,97;0,0;0,6;0,14;3,54;0,69;56,92
2019-07-10;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;674080,301;51,97;0,0;0,6;0,14;3,54;0,69;56,92
2019-07-11;Jueves;Todas las u.adquisición;785019,378;54,31;0,02;0,53;0,37;3,57;0,67;59,48
2019-07-11;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;785019,378;54,31;0,02;0,53;0,37;;0,67;55,91
2019-07-11;Jueves;Demanda agregada;770258,911;54,31;0,02;0,54;0,34;3,64;0,69;59,54
2019-07-11;Jueves;Comercializadores de último recurso;72761,188;54,42;-0,01;0,53;0,3;4,33;0,69;60,26
2019-07-11;Jueves;Comercializadores libres;680258,736;54,31;0,02;0,54;0,34;3,58;0,69;59,48
2019-07-11;Jueves;Comercializadores libres+consumidor directo en mercado;697497,723;54,3;0,02;0,54;0,34;3,57;0,69;59,46
2019-07-11;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;697796,721;54,3;0,03;0,54;0,34;3,57;0,69;59,46
2019-07-12;Viernes;Todas las u.adquisición;789021,847;57,34;0,03;0,51;0,4;3,58;0,68;62,53
2019-07-12;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;789021,847;57,34;0,03;0,51;0,4;;0,68;58,95
2019-07-12;Viernes;Demanda agregada;777560,521;57,34;0,03;0,52;0,39;3,63;0,69;62,59
2019-07-12;Viernes;Comercializadores de último recurso;75183,321;57,44;0,03;0,52;0,26;4,33;0,69;63,26
2019-07-12;Viernes;Comercializadores libres;685505,794;57,33;0,02;0,52;0,4;3,56;0,69;62,53
2019-07-12;Viernes;Comercializadores libres+consumidor directo en mercado;702377,2;57,33;0,03;0,52;0,4;3,55;0,69;62,52
2019-07-12;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;702676,198;57,33;0,03;0,52;0,4;3,55;0,69;62,52
2019-07-13;Sábado;Todas las u.adquisición;719409,772;51,39;-0,03;0,43;0,27;1,86;0,66;54,59
2019-07-13;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;719409,772;51,39;-0,03;0,43;0,27;;0,66;52,73
2019-07-13;Sábado;Demanda agregada;690095,61;51,45;-0,03;0,45;0,3;1,94;0,69;54,8
2019-07-13;Sábado;Comercializadores de último recurso;74052,874;51,54;-0,02;0,44;0,29;4,29;0,69;57,23
2019-07-13;Sábado;Comercializadores libres;600295,755;51,44;-0,03;0,45;0,29;1,7;0,69;54,55
2019-07-13;Sábado;Comercializadores libres+consumidor directo en mercado;616042,736;51,44;-0,03;0,45;0,3;1,66;0,69;54,51
2019-07-13;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;616042,736;51,44;-0,03;0,45;0,3;1,66;0,69;54,51
2019-07-14;Domingo;Todas las u.adquisición;678618,699;49,04;-0,01;0,72;0,14;1,8;0,63;52,32
2019-07-14;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;678618,699;49,04;-0,01;0,72;0,14;;0,63;50,52
2019-07-14;Domingo;Demanda agregada;621814,936;49,13;0,0;0,79;0,21;1,96;0,69;52,77
2019-07-14;Domingo;Comercializadores de último recurso;72352,209;49,4;0,0;0,78;0,25;4,29;0,69;55,41
2019-07-14;Domingo;Comercializadores libres;534172,978;49,1;0,0;0,79;0,2;1,7;0,69;52,47
2019-07-14;Domingo;Comercializadores libres+consumidor directo en mercado;549462,727;49,09;0,0;0,79;0,2;1,66;0,69;52,42
2019-07-14;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;549462,727;49,09;0,0;0,79;0,2;1,66;0,69;52,42
2019-07-15;Lunes;Todas las u.adquisición;774911,295;52,78;-0,02;0,47;0,27;3,56;0,66;57,72
2019-07-15;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;774911,295;52,78;-0,02;0,47;0,27;;0,66;54,16
2019-07-15;Lunes;Demanda agregada;745889,809;52,89;-0,02;0,49;0,28;3,7;0,69;58,03
2019-07-15;Lunes;Comercializadores de último recurso;73851,349;52,92;0,0;0,49;0,21;4,33;0,69;58,63
2019-07-15;Lunes;Comercializadores libres;655453,392;52,9;-0,02;0,49;0,28;3,64;0,69;57,99
2019-07-15;Lunes;Comercializadores libres+consumidor directo en mercado;672038,46;52,89;-0,02;0,49;0,28;3,63;0,69;57,96
2019-07-15;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;672063,261;52,89;-0,02;0,49;0,28;3,63;0,69;57,96
2019-07-16;Martes;Todas las u.adquisición;780328,458;51,92;0,02;0,43;0,32;3,53;0,67;56,88
2019-07-16;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;780328,458;51,92;0,02;0,43;0,32;;0,67;53,35
2019-07-16;Martes;Demanda agregada;760200,943;51,98;0,02;0,44;0,32;3,63;0,69;57,07
2019-07-16;Martes;Comercializadores de último recurso;73272,605;52,07;-0,01;0,44;0,24;4,32;0,69;57,75
2019-07-16;Martes;Comercializadores libres;669825,481;51,98;0,02;0,44;0,33;3,56;0,69;57,02
2019-07-16;Martes;Comercializadores libres+consumidor directo en mercado;686928,338;51,97;0,02;0,44;0,33;3,55;0,69;57,0
2019-07-16;Martes;Comercializadores libres+consumidor directo en mercado+exportación;686928,338;51,97;0,02;0,44;0,33;3,55;0,69;57,0
2019-07-17;Miércoles;Todas las u.adquisición;771281,066;53,01;0,0;0,39;0,07;3,55;0,67;57,69
2019-07-17;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;771281,066;53,01;0,0;0,39;0,07;;0,67;54,14
2019-07-17;Miércoles;Demanda agregada;755279,586;53,05;0,01;0,4;0,08;3,62;0,69;57,84
2019-07-17;Miércoles;Comercializadores de último recurso;72027,996;53,17;0,01;0,39;-0,02;4,32;0,69;58,55
2019-07-17;Miércoles;Comercializadores libres;666113,258;53,05;0,01;0,4;0,08;3,56;0,69;57,78
2019-07-17;Miércoles;Comercializadores libres+consumidor directo en mercado;683251,59;53,04;0,0;0,4;0,09;3,55;0,69;57,76
2019-07-17;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;683251,59;53,04;0,0;0,4;0,09;3,55;0,69;57,76
2019-07-18;Jueves;Todas las u.adquisición;781084,539;54,41;-0,01;0,39;0,03;3,52;0,67;59,0
2019-07-18;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;781084,539;54,41;-0,01;0,39;0,03;;0,67;55,48
2019-07-18;Jueves;Demanda agregada;757750,908;54,42;-0,01;0,4;0,04;3,63;0,69;59,16
2019-07-18;Jueves;Comercializadores de último recurso;72136,943;54,65;-0,01;0,39;0,0;4,32;0,69;60,03
2019-07-18;Jueves;Comercializadores libres;668562,889;54,41;-0,01;0,4;0,04;3,57;0,69;59,1
2019-07-18;Jueves;Comercializadores libres+consumidor directo en mercado;685613,965;54,4;-0,01;0,4;0,05;3,55;0,69;59,07
2019-07-18;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;685613,965;54,4;-0,01;0,4;0,05;3,55;0,69;59,07
2019-07-19;Viernes;Todas las u.adquisición;787157,301;52,71;0,01;0,39;0,2;3,54;0,67;57,51
2019-07-19;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;787157,301;52,71;0,01;0,39;0,2;;0,67;53,97
2019-07-19;Viernes;Demanda agregada;767600,918;52,75;0,01;0,4;0,2;3,63;0,69;57,67
2019-07-19;Viernes;Comercializadores de último recurso;74594,142;52,64;0,01;0,4;0,08;4,33;0,69;58,14
2019-07-19;Viernes;Comercializadores libres;675770,452;52,77;0,0;0,4;0,21;3,56;0,69;57,64
2019-07-19;Viernes;Comercializadores libres+consumidor directo en mercado;693006,776;52,76;0,01;0,4;0,21;3,55;0,69;57,62
2019-07-19;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;693030,545;52,76;0,01;0,4;0,21;3,55;0,69;57,62
2019-07-20;Sábado;Todas las u.adquisición;738799,074;50,81;0,02;0,4;0,34;1,86;0,65;54,09
2019-07-20;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;738799,074;50,81;0,02;0,4;0,34;;0,65;52,22
2019-07-20;Sábado;Demanda agregada;695184,795;50,83;0,02;0,43;0,36;1,98;0,69;54,3
2019-07-20;Sábado;Comercializadores de último recurso;76717,854;50,95;0,02;0,42;0,19;4,3;0,69;56,57
2019-07-20;Sábado;Comercializadores libres;602363,387;50,82;0,02;0,43;0,37;1,74;0,69;54,07
2019-07-20;Sábado;Comercializadores libres+consumidor directo en mercado;618466,941;50,81;0,02;0,43;0,38;1,69;0,69;54,02
2019-07-20;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;618466,941;50,81;0,02;0,43;0,38;1,69;0,69;54,02
2019-07-21;Domingo;Todas las u.adquisición;696268,1;49,68;0,05;0,52;0,26;1,88;0,64;53,03
2019-07-21;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;696268,1;49,68;0,05;0,52;0,26;;0,64;51,15
2019-07-21;Domingo;Demanda agregada;645446,959;49,72;0,05;0,57;0,28;2,03;0,69;53,33
2019-07-21;Domingo;Comercializadores de último recurso;78973,893;50,13;0,01;0,53;0,14;4,3;0,69;55,8
2019-07-21;Domingo;Comercializadores libres;550882,174;49,67;0,05;0,57;0,3;1,76;0,69;53,04
2019-07-21;Domingo;Comercializadores libres+consumidor directo en mercado;566473,066;49,66;0,06;0,57;0,3;1,71;0,69;52,99
2019-07-21;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;566473,066;49,66;0,06;0,57;0,3;1,71;0,69;52,99
2019-07-22;Lunes;Todas las u.adquisición;814787,934;56,26;-0,06;0,32;0,23;3,58;0,66;61,0
2019-07-22;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;814787,934;56,26;-0,06;0,32;0,23;;0,66;57,41
2019-07-22;Lunes;Demanda agregada;784379,457;56,29;-0,05;0,33;0,22;3,72;0,69;61,18
2019-07-22;Lunes;Comercializadores de último recurso;81748,148;56,24;-0,01;0,32;0,13;4,34;0,69;61,71
2019-07-22;Lunes;Comercializadores libres;685770,685;56,29;-0,06;0,33;0,22;3,66;0,69;61,14
2019-07-22;Lunes;Comercializadores libres+consumidor directo en mercado;702631,309;56,29;-0,06;0,33;0,23;3,65;0,69;61,12
2019-07-22;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;702631,309;56,29;-0,06;0,33;0,23;3,65;0,69;61,12
2019-07-23;Martes;Todas las u.adquisición;837582,323;55,27;-0,03;0,43;0,25;3,52;0,66;60,11
2019-07-23;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;837582,323;55,27;-0,03;0,43;0,25;;0,66;56,59
2019-07-23;Martes;Demanda agregada;805494,672;55,25;-0,03;0,45;0,26;3,66;0,69;60,28
2019-07-23;Martes;Comercializadores de último recurso;82671,717;55,43;-0,01;0,46;0,23;4,34;0,69;61,14
2019-07-23;Martes;Comercializadores libres;705389,283;55,24;-0,03;0,45;0,26;3,59;0,69;60,2
2019-07-23;Martes;Comercializadores libres+consumidor directo en mercado;722822,955;55,23;-0,03;0,45;0,26;3,58;0,69;60,18
2019-07-23;Martes;Comercializadores libres+consumidor directo en mercado+exportación;722822,955;55,23;-0,03;0,45;0,26;3,58;0,69;60,18
2019-07-24;Miércoles;Todas las u.adquisición;840621,519;56,1;0,01;0,31;0,31;3,51;0,66;60,9
2019-07-24;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;840621,519;56,1;0,01;0,31;0,31;;0,66;57,39
2019-07-24;Miércoles;Demanda agregada;807422,896;56,09;0,01;0,32;0,26;3,65;0,69;61,03
2019-07-24;Miércoles;Comercializadores de último recurso;83338,643;56,15;0,02;0,32;0,15;4,34;0,69;61,67
2019-07-24;Miércoles;Comercializadores libres;706960,323;56,09;0,01;0,32;0,27;3,59;0,69;60,97
2019-07-24;Miércoles;Comercializadores libres+consumidor directo en mercado;724084,253;56,09;0,01;0,32;0,27;3,58;0,69;60,96
2019-07-24;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;724084,253;56,09;0,01;0,32;0,27;3,58;0,69;60,96
2019-07-25;Jueves;Todas las u.adquisición;836119,463;54,03;-0,02;0,16;0,16;3,41;0,64;58,37
2019-07-25;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;836119,463;54,03;-0,02;0,16;0,16;;0,64;54,97
2019-07-25;Jueves;Demanda agregada;782091,56;54,05;-0,03;0,17;-0,02;3,64;0,69;58,51
2019-07-25;Jueves;Comercializadores de último recurso;82629,208;54,12;0,01;0,17;0,0;4,34;0,69;59,32
2019-07-25;Jueves;Comercializadores libres;682417,136;54,06;-0,03;0,17;-0,03;3,57;0,69;58,43
2019-07-25;Jueves;Comercializadores libres+consumidor directo en mercado;699462,352;54,05;-0,03;0,17;-0,02;3,56;0,69;58,41
2019-07-25;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;699462,352;54,05;-0,03;0,17;-0,02;3,56;0,69;58,41
2019-07-26;Viernes;Todas las u.adquisición;799809,798;52,65;-0,03;0,37;0,22;3,43;0,65;57,27
2019-07-26;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;799809,798;52,65;-0,03;0,37;0,22;;0,65;53,85
2019-07-26;Viernes;Demanda agregada;756590,671;52,65;-0,02;0,39;0,21;3,62;0,69;57,53
2019-07-26;Viernes;Comercializadores de último recurso;77118,75;52,69;0,0;0,4;0,27;4,33;0,69;58,37
2019-07-26;Viernes;Comercializadores libres;662375,603;52,65;-0,03;0,39;0,2;3,55;0,69;57,45
2019-07-26;Viernes;Comercializadores libres+consumidor directo en mercado;679471,921;52,64;-0,03;0,39;0,2;3,54;0,69;57,43
2019-07-26;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;685861,25;52,64;-0,04;0,38;0,2;3,51;0,68;57,37
2019-07-27;Sábado;Todas las u.adquisición;736010,301;45,89;-0,02;0,82;0,29;1,72;0,61;49,31
2019-07-27;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;736010,301;45,89;-0,02;0,82;0,29;;0,61;47,59
2019-07-27;Sábado;Demanda agregada;655947,533;45,97;-0,01;0,92;0,29;1,93;0,69;49,8
2019-07-27;Sábado;Comercializadores de último recurso;70850,249;45,95;0,02;0,92;0,34;4,27;0,69;52,2
2019-07-27;Sábado;Comercializadores libres;568667,116;45,98;-0,01;0,92;0,28;1,7;0,69;49,55
2019-07-27;Sábado;Comercializadores libres+consumidor directo en mercado;585097,284;45,98;-0,01;0,92;0,28;1,65;0,69;49,51
2019-07-27;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;588052,08;45,98;-0,01;0,92;0,28;1,64;0,68;49,49
2019-07-28;Domingo;Todas las u.adquisición;669434,328;45,76;-0,01;0,97;0,24;1,73;0,61;49,29
2019-07-28;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;669434,328;45,76;-0,01;0,97;0,24;;0,61;47,56
2019-07-28;Domingo;Demanda agregada;593172,532;45,97;-0,01;1,09;0,3;1,95;0,69;49,99
2019-07-28;Domingo;Comercializadores de último recurso;68845,524;46,38;0,0;1,05;0,36;4,27;0,69;52,75
2019-07-28;Domingo;Comercializadores libres;508540,418;45,92;-0,01;1,1;0,29;1,69;0,69;49,68
2019-07-28;Domingo;Comercializadores libres+consumidor directo en mercado;524327,008;45,91;-0,01;1,1;0,29;1,64;0,69;49,63
2019-07-28;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;524327,008;45,91;-0,01;1,1;0,29;1,64;0,69;49,63
2019-07-29;Lunes;Todas las u.adquisición;752354,2;48,41;-0,01;0,46;0,22;3,48;0,65;53,2
2019-07-29;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;752354,2;48,41;-0,01;0,46;0,22;;0,65;49,72
2019-07-29;Lunes;Demanda agregada;709348,733;48,47;-0,01;0,49;0,24;3,69;0,69;53,56
2019-07-29;Lunes;Comercializadores de último recurso;70969,288;48,39;0,01;0,49;0,17;4,32;0,69;54,07
2019-07-29;Lunes;Comercializadores libres;621708,357;48,49;-0,01;0,49;0,24;3,63;0,69;53,52
2019-07-29;Lunes;Comercializadores libres+consumidor directo en mercado;638379,445;48,48;-0,01;0,49;0,25;3,62;0,69;53,5
2019-07-29;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;641427,483;48,48;-0,01;0,48;0,24;3,6;0,68;53,48
2019-07-30;Martes;Todas las u.adquisición;750705,672;48,56;-0,01;0,39;0,28;3,48;0,66;53,37
2019-07-30;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;750705,672;48,56;-0,01;0,39;0,28;;0,66;49,89
2019-07-30;Martes;Demanda agregada;722459,274;48,68;-0,01;0,41;0,3;3,62;0,69;53,69
2019-07-30;Martes;Comercializadores de último recurso;71396,58;48,91;0,02;0,41;0,31;4,32;0,69;54,64
2019-07-30;Martes;Comercializadores libres;634329,918;48,68;-0,01;0,41;0,3;3,55;0,69;53,61
2019-07-30;Martes;Comercializadores libres+consumidor directo en mercado;651062,694;48,66;-0,01;0,41;0,3;3,54;0,69;53,59
2019-07-30;Martes;Comercializadores libres+consumidor directo en mercado+exportación;651785,622;48,66;-0,01;0,41;0,3;3,54;0,69;53,58
2019-07-31;Miércoles;Todas las u.adquisición;778948,376;47,56;-0,02;0,47;0,28;3,31;0,63;52,24
2019-07-31;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;778948,376;47,56;-0,02;0,47;0,28;;0,63;48,92
2019-07-31;Miércoles;Demanda agregada;715121,397;47,59;-0,02;0,52;0,32;3,61;0,69;52,71
2019-07-31;Miércoles;Comercializadores de último recurso;71439,047;47,78;0,0;0,52;0,3;4,32;0,69;53,59
2019-07-31;Miércoles;Comercializadores libres;626800,632;47,58;-0,02;0,52;0,32;3,54;0,69;52,63
2019-07-31;Miércoles;Comercializadores libres+consumidor directo en mercado;643682,35;47,57;-0,02;0,52;0,32;3,53;0,69;52,61
2019-07-31;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;649359,252;47,58;-0,02;0,51;0,32;3,5;0,68;52,57
2019-08-01;Jueves;Todas las u.adquisición;784036,615;48,54;-0,01;0,42;0,3;2,0;0,69;51,94
2019-08-01;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;784036,615;48,54;-0,01;0,42;0,3;;0,69;49,94
2019-08-01;Jueves;Demanda agregada;738006,302;48,58;-0,01;0,44;0,28;2,13;0,73;52,16
2019-08-01;Jueves;Comercializadores de último recurso;73042,235;48,75;0,0;0,45;0,28;4,28;0,73;54,49
