Fecha;Día semana;Tipo de agregación;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Total (€/MWh)
2021-07-20;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;757237,012;101,97;0,02;1,05;0,23;;103,26
2021-07-20;Martes;Demanda agregada;739557,052;101,93;0,02;1,07;0,31;0,75;104,09
2021-07-20;Martes;Comercializadores de último recurso;68036,269;102,05;0,0;1,04;0,56;0,76;104,4
2021-07-20;Martes;Comercializadores libres;651264,945;101,93;0,0;1,07;0,2;0,76;103,96
2021-07-20;Martes;Comercializadores libres+consumidor directo en mercado;671520,783;101,92;0,03;1,07;0,28;0,75;104,06
2021-07-20;Martes;Comercializadores libres+consumidor directo en mercado+exportación;671520,783;101,92;0,03;1,07;0,28;0,75;104,06
2021-07-21;Miércoles;Todas las u.adquisición;788004,814;106,34;-0,07;0,68;0,22;0,72;107,9
2021-07-21;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;788004,814;106,34;-0,07;0,68;0,22;;107,18
2021-07-21;Miércoles;Demanda agregada;749817,723;106,35;-0,07;0,71;0,21;0,76;107,97
2021-07-21;Miércoles;Comercializadores de último recurso;69493,156;106,34;-0,01;0,69;0,17;0,76;107,95
2021-07-21;Miércoles;Comercializadores libres;660043,923;106,35;-0,06;0,72;0,2;0,77;107,98
2021-07-21;Miércoles;Comercializadores libres+consumidor directo en mercado;680324,567;106,36;-0,08;0,72;0,22;0,76;107,97
2021-07-21;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;680324,567;106,36;-0,08;0,72;0,22;0,76;107,97
2021-07-22;Jueves;Todas las u.adquisición;785770,202;101,4;-0,04;1,55;0,42;0,74;104,07
2021-07-22;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;785770,202;101,4;-0,04;1,55;0,42;;103,33
2021-07-22;Jueves;Demanda agregada;760441,072;101,43;-0,04;1,61;0,48;0,76;104,24
2021-07-22;Jueves;Comercializadores de último recurso;72222,719;101,44;-0,01;1,64;0,36;0,76;104,19
2021-07-22;Jueves;Comercializadores libres;667696,322;101,43;-0,03;1,6;0,44;0,77;104,21
2021-07-22;Jueves;Comercializadores libres+consumidor directo en mercado;688218,353;101,43;-0,04;1,6;0,49;0,76;104,24
2021-07-22;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;688218,353;101,43;-0,04;1,6;0,49;0,76;104,24
2021-07-23;Viernes;Todas las u.adquisición;794045,043;94,78;-0,04;2,16;0,58;0,72;98,19
2021-07-23;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;794045,043;94,78;-0,04;2,16;0,58;;97,47
2021-07-23;Viernes;Demanda agregada;753525,103;95,12;-0,04;2,27;0,66;0,75;98,76
2021-07-23;Viernes;Comercializadores de último recurso;72723,306;94,71;-0,01;2,27;0,6;0,75;98,32
2021-07-23;Viernes;Comercializadores libres;660295,721;95,15;-0,03;2,27;0,62;0,76;98,77
2021-07-23;Viernes;Comercializadores libres+consumidor directo en mercado;680801,797;95,16;-0,04;2,27;0,66;0,75;98,81
2021-07-23;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;680801,797;95,16;-0,04;2,27;0,66;0,75;98,81
2021-07-24;Sábado;Todas las u.adquisición;711136,639;91,77;0,04;1,47;0,77;;94,05
2021-07-24;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;711136,639;91,77;0,04;1,47;0,77;;94,05
2021-07-24;Sábado;Demanda agregada;662204,231;91,95;0,04;1,74;0,74;;94,47
2021-07-24;Sábado;Comercializadores de último recurso;71916,521;91,83;0,0;1,78;0,47;;94,08
2021-07-24;Sábado;Comercializadores libres;570724,421;91,97;0,03;1,73;0,71;;94,44
2021-07-24;Sábado;Comercializadores libres+consumidor directo en mercado;590287,71;91,96;0,05;1,73;0,78;;94,52
2021-07-24;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;590559,15;91,96;0,05;1,73;0,78;;94,52
2021-07-25;Domingo;Todas las u.adquisición;673229,115;92,93;-0,06;1,9;0,8;;95,58
2021-07-25;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;673229,115;92,93;-0,06;1,9;0,8;;95,58
2021-07-25;Domingo;Demanda agregada;603994,256;93,24;-0,05;2,3;0,58;;96,07
2021-07-25;Domingo;Comercializadores de último recurso;70138,417;93,22;-0,01;2,27;0,52;;95,99
2021-07-25;Domingo;Comercializadores libres;516496,478;93,25;-0,06;2,3;0,54;;96,03
2021-07-25;Domingo;Comercializadores libres+consumidor directo en mercado;533855,839;93,24;-0,06;2,3;0,59;;96,08
2021-07-25;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;534187,831;93,24;-0,06;2,3;0,59;;96,08
2021-07-26;Lunes;Todas las u.adquisición;730630,817;100,15;-0,11;1,69;0,29;0,72;102,74
2021-07-26;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;730630,817;100,15;-0,11;1,69;0,29;;102,02
2021-07-26;Lunes;Demanda agregada;695245,84;100,21;-0,11;1,84;0,69;0,76;103,39
2021-07-26;Lunes;Comercializadores de último recurso;65948,032;100,47;0,0;1,84;1,1;0,75;104,16
2021-07-26;Lunes;Comercializadores libres;608593,21;100,2;-0,1;1,84;0,62;0,77;103,32
2021-07-26;Lunes;Comercializadores libres+consumidor directo en mercado;629297,808;100,18;-0,12;1,84;0,65;0,76;103,31
2021-07-26;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;629980,768;100,19;-0,12;1,84;0,64;0,76;103,31
2021-07-27;Martes;Todas las u.adquisición;751015,903;98,9;-0,1;1,36;0,69;0,72;101,57
2021-07-27;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;751015,903;98,9;-0,1;1,36;0,69;;100,85
2021-07-27;Martes;Demanda agregada;718466,278;98,95;-0,1;1,43;0,77;0,76;101,81
2021-07-27;Martes;Comercializadores de último recurso;66949,401;98,73;0,0;1,49;0,78;0,76;101,77
2021-07-27;Martes;Comercializadores libres;630349,83;98,97;-0,09;1,43;0,77;0,76;101,84
2021-07-27;Martes;Comercializadores libres+consumidor directo en mercado;651516,877;98,98;-0,11;1,43;0,77;0,76;101,82
2021-07-27;Martes;Comercializadores libres+consumidor directo en mercado+exportación;652676,684;98,97;-0,12;1,42;0,77;0,76;101,81
2021-07-28;Miércoles;Todas las u.adquisición;762316,453;96,53;-0,02;2,17;0,55;0,72;99,96
2021-07-28;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;762316,453;96,53;-0,02;2,17;0,55;;99,24
2021-07-28;Miércoles;Demanda agregada;730906,567;96,63;-0,03;2,27;0,59;0,75;100,21
2021-07-28;Miércoles;Comercializadores de último recurso;68839,313;96,73;0,01;2,28;0,55;0,76;100,32
2021-07-28;Miércoles;Comercializadores libres;640640,972;96,65;-0,04;2,26;0,57;0,76;100,21
2021-07-28;Miércoles;Comercializadores libres+consumidor directo en mercado;662067,254;96,62;-0,04;2,27;0,6;0,75;100,2
2021-07-28;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;663765,285;96,62;-0,03;2,26;0,59;0,75;100,2
2021-07-29;Jueves;Todas las u.adquisición;776842,907;98,54;0,01;1,56;0,59;0,72;101,43
2021-07-29;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;776842,907;98,54;0,01;1,56;0,59;;100,7
2021-07-29;Jueves;Demanda agregada;739296,462;98,63;0,01;1,64;0,65;0,76;101,69
2021-07-29;Jueves;Comercializadores de último recurso;70458,637;98,55;0,01;1,65;0,66;0,76;101,63
2021-07-29;Jueves;Comercializadores libres;647299,681;98,64;0,01;1,64;0,64;0,77;101,7
2021-07-29;Jueves;Comercializadores libres+consumidor directo en mercado;668837,825;98,64;0,01;1,64;0,65;0,76;101,7
2021-07-29;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;675951,231;98,63;0,01;1,62;0,64;0,75;101,66
2021-07-30;Viernes;Todas las u.adquisición;775483,968;94,75;-0,04;2,49;0,8;0,71;98,71
2021-07-30;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;775483,968;94,75;-0,04;2,49;0,8;;98,0
2021-07-30;Viernes;Demanda agregada;733489,943;95,03;-0,02;2,63;0,89;0,75;99,29
2021-07-30;Viernes;Comercializadores de último recurso;70894,555;94,53;0,0;2,6;0,84;0,75;98,72
2021-07-30;Viernes;Comercializadores libres;641448,815;95,08;-0,03;2,64;0,88;0,76;99,33
2021-07-30;Viernes;Comercializadores libres+consumidor directo en mercado;662595,388;95,09;-0,03;2,64;0,9;0,75;99,35
2021-07-30;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;666446,732;95,12;-0,04;2,62;0,89;0,75;99,34
2021-07-31;Sábado;Todas las u.adquisición;741658,302;59,3;0,01;4,37;1,13;;64,8
2021-07-31;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;741658,302;59,3;0,01;4,37;1,13;;64,8
2021-07-31;Sábado;Demanda agregada;643684,942;60,45;0,01;5,08;1,56;;67,1
2021-07-31;Sábado;Comercializadores de último recurso;67665,522;59,63;0,0;5,05;1,44;;66,11
2021-07-31;Sábado;Comercializadores libres;556324,965;60,53;-0,01;5,08;1,44;;67,04
2021-07-31;Sábado;Comercializadores libres+consumidor directo en mercado;576019,42;60,55;0,01;5,08;1,58;;67,22
2021-07-31;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;578143,15;60,5;0,01;5,07;1,57;;67,15
2021-08-01;Domingo;Todas las u.adquisición;659287,555;76,63;-0,03;4,87;1,34;;82,81
2021-08-01;Domingo;Demanda agregada;569539,571;77,29;0,01;5,69;1,49;;84,47
2021-08-01;Domingo;Comercializadores de último recurso;62496,736;77,73;-0,03;5,44;1,44;;84,59
2021-08-01;Domingo;Comercializadores libres;488855,667;77,26;0,01;5,71;1,48;;84,46
2021-08-01;Domingo;Comercializadores libres+consumidor directo en mercado;507042,835;77,24;0,01;5,72;1,49;;84,46
2021-08-01;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;507332,023;77,24;0,01;5,71;1,49;;84,46
2021-08-02;Lunes;Todas las u.adquisición;692009,526;103,26;-0,14;2,76;0,68;0,39;106,95
2021-08-02;Lunes;Demanda agregada;647461,969;103,28;-0,12;2,95;0,94;0,42;107,47
2021-08-02;Lunes;Comercializadores de último recurso;60544,345;103,3;-0,05;3,0;0,96;0,75;107,95
2021-08-02;Lunes;Comercializadores libres;567894,766;103,28;-0,11;2,95;0,91;0,39;107,42
2021-08-02;Lunes;Comercializadores libres+consumidor directo en mercado;586917,624;103,28;-0,13;2,95;0,94;0,38;107,42
2021-08-02;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;590485,296;103,28;-0,16;2,93;0,93;0,38;107,37
2021-08-03;Martes;Todas las u.adquisición;706673,868;106,27;0,0;2,08;0,43;0,4;109,18
2021-08-03;Martes;Demanda agregada;671003,953;106,36;0,0;2,19;0,56;0,42;109,52
2021-08-03;Martes;Comercializadores de último recurso;62821,649;106,28;-0,01;2,16;0,4;0,75;109,58
2021-08-03;Martes;Comercializadores libres;589253,001;106,37;-0,01;2,19;0,58;0,39;109,51
2021-08-03;Martes;Comercializadores libres+consumidor directo en mercado;608182,304;106,36;0,0;2,19;0,58;0,38;109,52
2021-08-03;Martes;Comercializadores libres+consumidor directo en mercado+exportación;609163,953;106,36;0,0;2,19;0,58;0,38;109,51
2021-08-04;Miércoles;Todas las u.adquisición;719242,307;105,21;-0,11;1,97;0,47;0,4;107,94
2021-08-04;Miércoles;Demanda agregada;682690,689;105,37;-0,09;2,07;0,88;0,42;108,64
2021-08-04;Miércoles;Comercializadores de último recurso;64563,041;105,49;0,02;2,09;0,76;0,75;109,11
2021-08-04;Miércoles;Comercializadores libres;598251,338;105,36;-0,1;2,07;0,87;0,39;108,59
2021-08-04;Miércoles;Comercializadores libres+consumidor directo en mercado;618127,648;105,35;-0,11;2,07;0,89;0,38;108,59
2021-08-04;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;618795,94;105,35;-0,11;2,07;0,89;0,38;108,59
2021-08-05;Jueves;Todas las u.adquisición;741060,937;100,63;-0,09;1,78;0,6;0,39;103,31
2021-08-05;Jueves;Demanda agregada;692218,158;101,01;-0,09;1,91;1,08;0,42;104,34
2021-08-05;Jueves;Comercializadores de último recurso;66972,243;100,82;0,01;1,93;1,08;0,75;104,59
2021-08-05;Jueves;Comercializadores libres;604943,483;101,03;-0,07;1,91;1,07;0,39;104,33
2021-08-05;Jueves;Comercializadores libres+consumidor directo en mercado;625245,915;101,03;-0,1;1,91;1,08;0,39;104,32
2021-08-05;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;625662,527;101,03;-0,1;1,91;1,08;0,39;104,31
2021-08-06;Viernes;Todas las u.adquisición;744361,953;96,6;-0,14;2,57;0,84;0,39;100,27
2021-08-06;Viernes;Demanda agregada;686439,236;96,86;-0,12;2,8;1,1;0,42;101,05
2021-08-06;Viernes;Comercializadores de último recurso;67432,234;96,39;-0,02;2,79;1,12;0,75;101,02
2021-08-06;Viernes;Comercializadores libres;600066,618;96,92;-0,11;2,8;1,08;0,39;101,07
2021-08-06;Viernes;Comercializadores libres+consumidor directo en mercado;619007,002;96,91;-0,13;2,8;1,1;0,39;101,06
2021-08-06;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;620038,499;96,91;-0,15;2,79;1,09;0,38;101,03
2021-08-07;Sábado;Todas las u.adquisición;717357,013;62,27;0,07;4,08;2,24;;68,66
2021-08-07;Sábado;Demanda agregada;631120,905;64,03;0,05;4,67;2,96;;71,71
2021-08-07;Sábado;Comercializadores de último recurso;67848,639;62,4;0,03;4,76;2,77;;69,96
2021-08-07;Sábado;Comercializadores libres;544705,911;64,19;0,03;4,66;2,99;;71,87
2021-08-07;Sábado;Comercializadores libres+consumidor directo en mercado;563272,266;64,22;0,05;4,66;2,98;;71,92
2021-08-07;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;564930,642;64,13;0,08;4,65;2,97;;71,83
2021-08-08;Domingo;Todas las u.adquisición;636075,869;84,7;0,07;4,14;1,9;;90,81
2021-08-08;Domingo;Demanda agregada;573376,516;85,31;0,07;4,64;2,16;;92,17
2021-08-08;Domingo;Comercializadores de último recurso;64662,773;85,24;0,01;4,57;2,05;;91,87
2021-08-08;Domingo;Comercializadores libres;491610,91;85,32;0,08;4,65;2,17;;92,22
2021-08-08;Domingo;Comercializadores libres+consumidor directo en mercado;508713,743;85,32;0,07;4,65;2,17;;92,21
2021-08-08;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;510314,24;85,29;0,11;4,63;2,17;;92,2
2021-08-09;Lunes;Todas las u.adquisición;690015,529;106,66;-0,07;2,46;1,04;0,4;110,49
2021-08-09;Lunes;Demanda agregada;643202,026;106,8;-0,07;2,64;1,14;0,43;110,94
2021-08-09;Lunes;Comercializadores de último recurso;64070,04;106,81;-0,03;2,75;1,16;0,75;111,45
2021-08-09;Lunes;Comercializadores libres;560774,832;106,8;-0,06;2,62;1,13;0,4;110,89
2021-08-09;Lunes;Comercializadores libres+consumidor directo en mercado;579131,986;106,8;-0,07;2,62;1,14;0,39;110,88
2021-08-09;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;579572,494;106,79;-0,07;2,62;1,14;0,39;110,88
2021-08-10;Martes;Todas las u.adquisición;696001,709;111,74;0,0;1,72;0,84;0,41;114,72
2021-08-10;Martes;Demanda agregada;666079,524;111,84;0,0;1,8;0,9;0,42;114,97
2021-08-10;Martes;Comercializadores de último recurso;66257,664;111,82;0,01;1,82;0,79;0,75;115,19
2021-08-10;Martes;Comercializadores libres;580851,182;111,85;0,0;1,79;0,91;0,39;114,94
2021-08-10;Martes;Comercializadores libres+consumidor directo en mercado;599821,86;111,85;0,0;1,79;0,91;0,39;114,95
2021-08-10;Martes;Comercializadores libres+consumidor directo en mercado+exportación;600276,964;111,85;0,0;1,79;0,91;0,39;114,94
2021-08-11;Miércoles;Todas las u.adquisición;722594,503;114,4;-0,02;1,73;0,87;0,41;117,39
2021-08-11;Miércoles;Demanda agregada;687871,231;114,42;-0,01;1,82;0,93;0,43;117,59
2021-08-11;Miércoles;Comercializadores de último recurso;69779,944;114,64;0,0;1,91;0,89;0,75;118,19
2021-08-11;Miércoles;Comercializadores libres;599100,08;114,41;-0,03;1,81;0,93;0,4;117,51
2021-08-11;Miércoles;Comercializadores libres+consumidor directo en mercado;618091,287;114,4;-0,02;1,81;0,94;0,39;117,52
2021-08-11;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;621843,179;114,39;-0,02;1,8;0,93;0,39;117,49
2021-08-12;Jueves;Todas las u.adquisición;759861,734;115,96;-0,03;2,71;0,82;0,4;119,86
2021-08-12;Jueves;Demanda agregada;706688,11;116,07;-0,04;3,02;1,17;0,43;120,65
2021-08-12;Jueves;Comercializadores de último recurso;73305,349;116,32;0,0;3,08;1,01;0,75;121,15
2021-08-12;Jueves;Comercializadores libres;615089,16;116,04;-0,04;3,01;1,14;0,4;120,55
2021-08-12;Jueves;Comercializadores libres+consumidor directo en mercado;633382,761;116,04;-0,04;3,01;1,19;0,4;120,59
2021-08-12;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;637836,302;116,04;-0,04;2,99;1,18;0,39;120,56
2021-08-13;Viernes;Todas las u.adquisición;756859,71;117,7;-0,04;2,78;0,94;0,41;121,79
2021-08-13;Viernes;Demanda agregada;713720,015;117,79;-0,04;2,98;1,0;0,44;122,17
2021-08-13;Viernes;Comercializadores de último recurso;76214,077;118,2;-0,01;3,06;0,93;0,75;122,93
2021-08-13;Viernes;Comercializadores libres;618907,149;117,75;-0,05;2,97;1,01;0,4;122,09
2021-08-13;Viernes;Comercializadores libres+consumidor directo en mercado;637505,938;117,74;-0,05;2,97;1,01;0,4;122,08
2021-08-13;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;643943,11;117,76;-0,05;2,94;1,0;0,39;122,05
2021-08-14;Sábado;Todas las u.adquisición;744765,639;113,8;-0,03;3,36;1,13;;118,26
2021-08-14;Sábado;Demanda agregada;686619,591;114,13;-0,03;3,68;1,13;;118,91
2021-08-14;Sábado;Comercializadores de último recurso;80717,146;113,72;-0,01;3,84;1,06;;118,61
2021-08-14;Sábado;Comercializadores libres;586275,736;114,18;-0,03;3,66;1,14;;118,96
2021-08-14;Sábado;Comercializadores libres+consumidor directo en mercado;605902,445;114,18;-0,03;3,66;1,14;;118,95
2021-08-14;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;613190,726;114,16;-0,03;3,62;1,13;;118,87
2021-08-15;Domingo;Todas las u.adquisición;712495,591;108,94;-0,09;3,36;2,15;;114,37
2021-08-15;Domingo;Demanda agregada;647284,637;109,36;-0,06;3,71;2,3;;115,31
2021-08-15;Domingo;Comercializadores de último recurso;82622,634;108,66;0,02;3,77;2,32;;114,77
2021-08-15;Domingo;Comercializadores libres;546641,428;109,44;-0,07;3,7;2,3;;115,38
2021-08-15;Domingo;Comercializadores libres+consumidor directo en mercado;564662,003;109,46;-0,07;3,7;2,29;;115,39
2021-08-15;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;569931,458;109,45;-0,1;3,67;2,27;;115,3
2021-08-16;Lunes;Todas las u.adquisición;797131,982;88,81;0,05;8,09;2,37;0,38;99,7
2021-08-16;Lunes;Demanda agregada;686800,263;88,92;-0,01;9,92;2,88;0,44;102,15
2021-08-16;Lunes;Comercializadores de último recurso;77858,64;89,22;-0,03;9,85;3,04;0,74;102,82
2021-08-16;Lunes;Comercializadores libres;590518,468;88,89;-0,01;9,92;2,86;0,41;102,06
2021-08-16;Lunes;Comercializadores libres+consumidor directo en mercado;608941,623;88,88;-0,01;9,93;2,86;0,4;102,07
2021-08-16;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;618050,017;88,89;0,07;9,79;2,82;0,39;101,96
2021-08-17;Martes;Todas las u.adquisición;799685,502;89,72;-0,01;7,47;1,94;0,36;99,49
2021-08-17;Martes;Demanda agregada;685485,957;89,82;-0,02;9,27;2,2;0,42;101,7
2021-08-17;Martes;Comercializadores de último recurso;71517,097;90,5;0,01;9,24;2,39;0,73;102,86
2021-08-17;Martes;Comercializadores libres;595891,872;89,75;-0,02;9,27;2,18;0,39;101,57
2021-08-17;Martes;Comercializadores libres+consumidor directo en mercado;613968,86;89,74;-0,02;9,27;2,18;0,39;101,56
2021-08-17;Martes;Comercializadores libres+consumidor directo en mercado+exportación;622744,823;89,75;-0,01;9,14;2,15;0,38;101,42
2021-08-18;Miércoles;Todas las u.adquisición;771496,448;106,21;-0,19;5,51;1,31;0,37;113,21
2021-08-18;Miércoles;Demanda agregada;681414,042;106,46;-0,17;6,3;1,52;0,42;114,52
2021-08-18;Miércoles;Comercializadores de último recurso;69042,607;107,35;0,01;6,12;1,48;0,74;115,7
2021-08-18;Miércoles;Comercializadores libres;594137,922;106,37;-0,17;6,31;1,52;0,39;114,42
2021-08-18;Miércoles;Comercializadores libres+consumidor directo en mercado;612371,435;106,36;-0,19;6,31;1,52;0,38;114,39
2021-08-18;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;613921,304;106,36;-0,2;6,3;1,52;0,38;114,37
2021-08-19;Jueves;Todas las u.adquisición;727828,008;113,97;0,0;2,49;1,48;0,39;118,33
2021-08-19;Jueves;Demanda agregada;675164,897;114,36;0,0;2,69;1,4;0,42;118,87
